id,chart,hardness,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
46,Pie,Easy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
54,Pie,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
54,Pie,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
54,Pie,Hard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
55,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
55,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
55,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
62,Scatter,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
62,Scatter,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
62,Scatter,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
63,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
63,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
63,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
64,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
64,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
64,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
65,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
65,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
65,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
68,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
68,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
68,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
69,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
69,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
69,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
72,Bar,Hard,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
72,Bar,Hard,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
72,Bar,Hard,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
74,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
74,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
74,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
77,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
77,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
77,Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
81,Pie,Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
81,Pie,Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
81,Pie,Hard,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
86,Bar,Easy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
86,Bar,Easy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
86,Bar,Easy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
93,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
93,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
93,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
94,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
94,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
94,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
95,Pie,Easy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
95,Pie,Easy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
95,Pie,Easy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
96,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
96,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
96,Bar,Easy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
98,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
98,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
98,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
103,Pie,Hard,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
103,Pie,Hard,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
103,Pie,Hard,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
120,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
120,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
120,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
131,Pie,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
131,Pie,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
131,Pie,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
138,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
138,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
138,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
146,Stacked Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
146,Stacked Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
146,Stacked Bar,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
150,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
150,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
150,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
158,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
158,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
158,Bar,Hard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
163,Line,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
163,Line,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
163,Line,Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
173,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
173,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
173,Pie,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
175,Scatter,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
175,Scatter,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
175,Scatter,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
186,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
186,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
186,Bar,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
189,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
189,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
189,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
194,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
194,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
194,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
195,Stacked Bar,Extra Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
195,Stacked Bar,Extra Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
195,Stacked Bar,Extra Hard,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
196,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
196,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
196,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
201,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
201,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
201,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
202,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
202,Stacked Bar,Extra Hard,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-14B-Instruct-AWQ,None
